,filename_record,support0,support1,acc01_frm,p1_frm,r1_frm,f1_frm,fp_rate,fn_rate,boundary_win,p1_sbr,r1_sbr,f1_sbr,r2e_deviation1,e2r_deviation1,p01_sbr,r01_sbr,f01_sbr,r2e_deviation01,e2r_deviation01,p_pairwise,r_pairwise,f_pairwise,nce_over,nce_under,nce_f,rand_index,adjrand_index,mutual_info,adjmutual_info,normmutual_info
100,2011/Ozaki10,3273,460,0.82105545138,0.396414342629,0.865217391304,0.543715846995,0.185151237397,0.134782608696,0.383129251701,0.517543859649,0.790178571429,0.625441696113,0.08481,0.22791,0.520348837209,0.79203539823,0.628070175439,0.08381,0.22519,0.903749206158,0.699414652132,0.788559988265,0.323567140545,0.62497392422,0.426383280781,0.706012858864,0.331079786487,0.113418792194,0.194596231444,0.243247689855
101,2011/Ozaki11,2963,3620,0.788698161932,0.743926460932,0.938950276243,0.830137989987,0.394870064124,0.0610497237569,0.510839002268,0.782894736842,0.31426056338,0.448492462312,1.068925,0.058235,0.78384279476,0.31546572935,0.449874686717,1.065085,0.057685,0.649066976634,0.739583477167,0.691375155179,0.382032804169,0.27755991478,0.321522629107,0.666605534722,0.332220656651,0.187384553833,0.27222475932,0.287872898618
102,2011/Ozaki12,1887,664,0.923951391611,0.810846560847,0.923192771084,0.86338028169,0.075781664017,0.0768072289157,0.429569160998,0.911764705882,0.592356687898,0.718146718147,0.078185,0.038115,0.912621359223,0.594936708861,0.72030651341,0.07704,0.03783,0.906769301124,0.859580481471,0.88254455615,0.611793646563,0.661389768026,0.635625713222,0.85936384126,0.707639391368,0.338759973753,0.557170904043,0.573775341791
103,2011/Ozaki13,302,2318,0.916030534351,0.915610142631,0.996980155306,0.954564229657,0.705298013245,0.0030198446937,0.487619047619,0.827586206897,0.155844155844,0.262295081967,4.390605,0.052835,0.833333333333,0.161290322581,0.27027027027,4.37025,0.050855,0.845425626103,0.987211015498,0.9108335738,0.873585657858,0.583914779053,0.699964903576,0.846050676857,0.371614522578,0.0682905489927,0.191011218608,0.289578814225
104,2011/Ozaki14,1993,4086,0.878598453693,0.862337662338,0.97503671072,0.915230875258,0.319116909182,0.0249632892805,0.522448979592,0.915789473684,0.352941176471,0.509516837482,0.75401,0.049285,0.916230366492,0.354251012146,0.510948905109,0.749725,0.049225,0.772236088804,0.877159264422,0.821360431616,0.590603149419,0.472846354028,0.525205089617,0.786608221799,0.559075615685,0.267171070468,0.422285529381,0.452567113397
105,2011/Rizikov01,2868,421,0.80480389176,0.391984359726,0.952494061758,0.55540166205,0.216875871688,0.0475059382423,0.336689342404,0.551470588235,0.576923076923,0.563909774436,0.152705,0.177575,0.554744525547,0.580152671756,0.567164179104,0.15085,0.17494,0.904649349328,0.665363378614,0.766771551361,0.306751442908,0.649184537618,0.416635209228,0.685642844295,0.31750489857,0.139479635976,0.224775674105,0.286361831299
106,2011/Rizikov02,1852,2731,0.69779620336,0.696095571096,0.8747711461,0.775271783222,0.563174946004,0.1252288539,0.534058956916,0.734126984127,0.398706896552,0.516759776536,0.49785,0.105295,0.736220472441,0.401287553648,0.519444444444,0.49244,0.10422,0.577283377551,0.694892453846,0.630651601596,0.276375296444,0.115979576707,0.163392337332,0.578102425415,0.148463629311,0.0618331031274,0.0915133272208,0.100297113135
107,2011/Rizikov03,377,1154,0.879817112998,0.865761689291,0.994800693241,0.925806451613,0.472148541114,0.0051993067591,0.371519274376,0.989583333333,0.258152173913,0.409482758621,0.69088,0.03647,0.989795918367,0.262162162162,0.41452991453,0.6847,0.035775,0.771423106138,0.942738396343,0.848520026765,0.719352506607,0.481387090748,0.576789523958,0.788264361773,0.508326860291,0.198144448451,0.354960435177,0.423444592841
108,2011/Rizikov04,1840,4289,0.862294012074,0.855521155831,0.966425740266,0.907597985549,0.380434782609,0.0335742597342,0.522448979592,0.948795180723,0.296610169492,0.45193687231,0.933985,0.052465,0.949101796407,0.297932330827,0.453505007153,0.92747,0.052375,0.755871807844,0.871925047795,0.809761439086,0.563970734707,0.422830917276,0.483307385215,0.76244257217,0.497794800214,0.210884116808,0.345088151101,0.376646552781
109,2011/Sham01,2798,633,0.35966190615,0.212711241734,0.914691943128,0.345156482861,0.765904217298,0.085308056872,0.499229024943,0.143382352941,0.166666666667,0.154150197628,1.226515,2.51935,0.149635036496,0.173728813559,0.160784313725,1.207755,2.47684,0.677224242765,0.651409627773,0.664066153484,0.282561479468,0.327207384795,0.303249995725,0.539360131004,-0.0676502612954,0.0118760725339,0.023044441171,0.0240673828213
110,2011/Sham02,509,1675,0.806318681319,0.834401709402,0.932537313433,0.88074429095,0.609037328094,0.0674626865672,0.476009070295,0.867647058824,0.252136752137,0.390728476821,0.927095,0.048335,0.869565217391,0.255319148936,0.394736842105,0.921435,0.048175,0.718474587668,0.84459543767,0.776446798914,0.502069745933,0.310025709377,0.383340475856,0.687410382621,0.268028793439,0.0642732121289,0.118096815125,0.136376323132
111,2011/Sham03,2238,1780,0.674962667994,0.583509513742,0.930337078652,0.717193590299,0.528150134048,0.0696629213483,0.487619047619,0.625766871166,0.356643356643,0.45434298441,0.453655,0.14294,0.628048780488,0.358885017422,0.456762749446,0.451915,0.14121,0.5575947632,0.644403561366,0.597864479278,0.282823255011,0.165382692221,0.208716870561,0.561057983649,0.120212949948,0.108149106948,0.157347007807,0.16775720858
112,2011/Sham04,1597,2016,0.843343481871,0.800082781457,0.958829365079,0.872292418773,0.302442078898,0.0411706349206,0.487619047619,0.899193548387,0.380546075085,0.534772182254,0.53183,0.053355,0.9,0.382653061224,0.536992840095,0.517805,0.05282,0.717500612622,0.788730996117,0.751431545619,0.470967174393,0.396807537471,0.430718531309,0.7356367418,0.470474911546,0.26827029741,0.390729997656,0.406365749585
113,2011/Sham05,1866,6487,0.767987549383,0.818959472725,0.900262062587,0.85768835365,0.691854233655,0.0997379374133,0.476009070295,0.798449612403,0.176975945017,0.289732770745,2.365895,0.075155,0.8,0.178387650086,0.291725105189,2.360895,0.07432,0.697677574562,0.80156265141,0.746020920207,0.437508522017,0.271590785178,0.335138623916,0.64356219986,0.158067757412,0.0261580103103,0.0491496298715,0.0556499080844
